id,target
29046,2
29047,0
29048,0
29049,2
29050,2
29051,0
29052,5
29053,0
29054,2
29055,0
29056,2
29057,0
29058,0
29059,0
29060,2
29061,2
29062,2
29063,5
29064,0
29065,2
29066,5
29067,0
29068,2
29069,0
29070,5
29071,2
29072,0
29073,2
29074,2
29075,0
29076,2
29077,5
29078,0
29079,5
29080,2
29081,0
29082,0
29083,2
29084,5
29085,2
29086,2
29087,2
29088,2
29089,5
29090,2
29091,0
29092,2
29093,5
29094,5
29095,2
29096,5
29097,5
29098,2
29099,5
29100,2
29101,2
29102,2
29103,2
29104,5
29105,2
29106,2
29107,0
29108,2
29109,2
29110,2
29111,2
29112,5
29113,0
29114,5
29115,5
29116,2
29117,2
29118,2
29119,0
29120,2
29121,2
29122,2
29123,0
29124,5
29125,2
29126,2
29127,2
29128,2
29129,0
29130,0
29131,0
29132,0
29133,5
29134,2
29135,0
29136,2
29137,2
29138,2
29139,2
29140,5
29141,2
29142,0
29143,2
29144,0
29145,0
29146,2
29147,0
29148,0
29149,5
29150,2
29151,5
29152,0
29153,2
29154,5
29155,0
29156,2
29157,2
29158,0
29159,2
29160,0
29161,0
29162,2
29163,2
29164,2
29165,5
29166,2
29167,0
29168,5
29169,5
29170,2
29171,2
29172,2
29173,2
29174,0
29175,2
29176,0
29177,2
29178,2
29179,5
29180,5
29181,2
29182,2
29183,5
29184,2
29185,5
29186,2
29187,2
29188,0
29189,2
29190,0
29191,5
29192,5
29193,2
29194,5
29195,2
29196,2
29197,2
29198,2
29199,2
29200,5
29201,2
29202,0
29203,5
29204,2
29205,2
29206,2
29207,2
29208,0
29209,2
29210,2
29211,2
29212,2
29213,2
29214,0
29215,5
29216,5
29217,0
29218,2
29219,2
29220,5
29221,0
29222,2
29223,2
29224,5
29225,2
29226,5
29227,0
29228,0
29229,5
29230,2
29231,5
29232,2
29233,0
29234,2
29235,2
29236,5
29237,0
29238,0
29239,0
29240,0
29241,2
29242,0
29243,2
29244,0
29245,2
29246,5
29247,5
29248,0
29249,2
29250,5
29251,2
29252,5
29253,5
29254,5
29255,0
29256,5
29257,2
29258,2
29259,2
29260,0
29261,5
29262,2
29263,2
29264,0
29265,5
29266,0
29267,5
29268,2
29269,0
29270,0
29271,5
29272,0
29273,5
29274,5
29275,2
29276,5
29277,5
29278,5
29279,0
29280,2
29281,2
29282,5
29283,2
29284,2
29285,2
29286,2
29287,5
29288,0
29289,2
29290,0
29291,2
29292,2
29293,2
29294,2
29295,5
29296,0
29297,5
29298,2
29299,5
29300,2
29301,5
29302,5
29303,2
29304,5
29305,2
29306,2
29307,2
29308,5
29309,0
29310,0
29311,2
29312,0
29313,2
29314,2
29315,0
29316,2
29317,2
29318,2
29319,2
29320,2
29321,5
29322,2
29323,5
29324,2
29325,0
29326,0
29327,5
29328,2
29329,2
29330,2
29331,0
29332,0
29333,0
29334,2
29335,2
29336,5
29337,2
29338,0
29339,2
29340,2
29341,0
29342,2
29343,2
29344,2
29345,2
29346,5
29347,0
29348,0
29349,2
29350,0
29351,0
29352,2
29353,2
29354,2
29355,2
29356,5
29357,0
29358,0
29359,5
29360,0
29361,5
29362,0
29363,2
29364,2
29365,0
29366,2
29367,2
29368,5
29369,0
29370,5
29371,3
29372,0
29373,0
29374,2
29375,2
29376,2
29377,5
29378,0
29379,0
29380,2
29381,0
29382,2
29383,2
29384,2
29385,2
29386,2
29387,0
29388,5
29389,2
29390,0
29391,2
29392,0
29393,2
29394,2
29395,0
29396,2
29397,0
29398,2
29399,0
29400,2
29401,2
29402,2
29403,0
29404,2
29405,2
29406,2
29407,0
29408,2
29409,0
29410,2
29411,2
29412,5
29413,2
29414,0
29415,2
29416,0
29417,2
29418,0
29419,0
29420,2
29421,2
29422,2
29423,0
29424,2
29425,5
29426,2
29427,2
29428,2
29429,5
29430,2
29431,0
29432,0
29433,2
29434,2
29435,2
29436,2
29437,5
29438,0
29439,2
29440,2
29441,2
29442,2
29443,5
29444,2
29445,2
29446,2
29447,0
29448,2
29449,2
29450,2
29451,0
29452,2
29453,0
29454,2
29455,2
29456,0
29457,0
29458,2
29459,5
29460,2
29461,2
29462,5
29463,5
29464,0
29465,0
29466,2
29467,5
29468,2
29469,0
29470,3
29471,2
29472,0
29473,2
29474,0
29475,2
29476,0
29477,2
29478,0
29479,2
29480,2
29481,5
29482,0
29483,0
29484,2
29485,2
29486,2
29487,2
29488,2
29489,2
29490,5
29491,2
29492,0
29493,2
29494,2
29495,2
29496,0
29497,5
29498,0
29499,0
29500,5
29501,0
29502,0
29503,0
29504,0
29505,2
29506,2
29507,2
29508,5
29509,2
29510,2
29511,2
29512,0
29513,5
29514,0
29515,2
29516,2
29517,0
29518,2
29519,2
29520,2
29521,2
29522,0
29523,2
29524,2
29525,2
29526,2
29527,5
29528,2
29529,0
29530,5
29531,0
29532,2
29533,5
29534,5
29535,5
29536,5
29537,5
29538,2
29539,0
29540,5
29541,2
29542,0
29543,0
29544,0
29545,2
29546,2
29547,0
29548,2
29549,2
29550,2
29551,5
29552,0
29553,2
29554,5
29555,0
29556,0
29557,0
29558,2
29559,2
29560,0
29561,0
29562,2
29563,2
29564,2
29565,0
29566,0
29567,2
29568,0
29569,0
29570,2
29571,5
29572,2
29573,5
29574,0
29575,0
29576,5
29577,2
29578,0
29579,2
29580,2
29581,0
29582,2
29583,5
29584,5
29585,0
29586,0
29587,2
29588,0
29589,0
29590,0
29591,5
29592,5
29593,5
29594,5
29595,0
29596,2
29597,5
29598,2
29599,2
29600,5
29601,0
29602,2
29603,0
29604,0
29605,0
29606,5
29607,2
29608,5
29609,0
29610,0
29611,5
29612,2
29613,0
29614,0
29615,5
29616,2
29617,0
29618,5
29619,2
29620,2
29621,0
29622,2
29623,2
29624,2
29625,2
29626,2
29627,5
29628,5
29629,0
29630,0
29631,2
29632,0
29633,2
29634,0
29635,5
29636,2
29637,2
29638,2
29639,2
29640,0
29641,2
29642,5
29643,0
29644,5
29645,5
29646,0
29647,0
29648,2
29649,5
29650,5
29651,0
29652,5
29653,2
29654,0
29655,0
29656,0
29657,0
29658,0
29659,2
29660,2
29661,2
29662,2
29663,0
29664,5
29665,2
29666,2
29667,2
29668,2
29669,2
29670,5
29671,2
29672,2
29673,5
29674,0
29675,0
29676,0
29677,2
29678,0
29679,2
29680,2
29681,2
29682,2
29683,2
29684,2
29685,0
29686,5
29687,0
29688,5
29689,2
29690,2
29691,2
29692,2
29693,0
29694,5
29695,5
29696,2
29697,0
29698,2
29699,2
29700,5
29701,2
29702,2
29703,2
29704,2
29705,0
29706,5
29707,2
29708,0
29709,2
29710,2
29711,2
29712,0
29713,2
29714,2
29715,2
29716,5
29717,0
29718,0
29719,5
29720,5
29721,5
29722,5
29723,2
29724,5
29725,0
29726,0
29727,2
29728,0
29729,2
29730,5
29731,2
29732,2
29733,2
29734,2
29735,0
29736,2
29737,5
29738,5
29739,0
29740,0
29741,0
29742,0
29743,2
29744,0
29745,0
29746,0
29747,2
29748,2
29749,2
29750,2
29751,0
29752,2
29753,0
29754,2
29755,0
29756,2
29757,2
29758,2
29759,5
29760,0
29761,2
29762,2
29763,5
29764,0
29765,2
29766,0
29767,0
29768,0
29769,5
29770,5
29771,2
29772,2
29773,2
29774,5
29775,2
29776,0
29777,2
29778,0
29779,0
29780,0
29781,5
29782,0
29783,0
29784,2
29785,0
29786,2
29787,2
29788,2
29789,2
29790,5
29791,2
29792,0
29793,2
29794,5
29795,2
29796,5
29797,2
29798,5
29799,2
29800,2
29801,2
29802,0
29803,2
29804,0
29805,5
29806,2
29807,5
29808,0
29809,2
29810,0
29811,5
29812,0
29813,5
29814,0
29815,0
29816,0
29817,0
29818,5
29819,0
29820,2
29821,2
29822,0
29823,5
29824,2
29825,2
29826,2
29827,2
29828,2
29829,2
29830,0
29831,2
29832,0
29833,2
29834,0
29835,0
29836,2
29837,0
29838,2
29839,2
29840,5
29841,2
29842,0
29843,5
29844,2
29845,2
29846,2
29847,2
29848,0
29849,0
29850,0
29851,2
29852,0
29853,5
29854,5
29855,5
29856,0
29857,2
29858,2
29859,2
29860,2
29861,2
29862,0
29863,2
29864,2
29865,2
29866,0
29867,2
29868,0
29869,2
29870,0
29871,0
29872,2
29873,2
29874,2
29875,2
29876,2
29877,2
29878,2
29879,2
29880,5
29881,2
29882,2
29883,0
29884,0
29885,2
29886,2
29887,2
29888,2
29889,0
29890,0
29891,2
29892,5
29893,2
29894,2
29895,2
29896,2
29897,2
29898,0
29899,2
29900,0
29901,2
29902,5
29903,5
29904,5
29905,0
29906,2
29907,2
29908,2
29909,2
29910,0
29911,0
29912,5
29913,2
29914,0
29915,0
29916,2
29917,0
29918,5
29919,2
29920,5
29921,2
29922,2
29923,0
29924,2
29925,0
29926,5
29927,5
29928,5
29929,2
29930,2
29931,2
29932,0
29933,2
29934,2
29935,2
29936,0
29937,0
29938,2
29939,2
29940,5
29941,2
29942,0
29943,5
29944,2
29945,2
29946,2
29947,2
29948,0
29949,5
29950,0
29951,2
29952,2
29953,2
29954,2
29955,2
29956,2
29957,5
29958,5
29959,0
29960,2
29961,0
29962,5
29963,2
29964,2
29965,2
29966,2
29967,2
29968,2
29969,0
29970,5
29971,2
29972,0
29973,5
29974,2
29975,2
29976,2
29977,2
29978,2
29979,5
29980,2
29981,0
29982,0
29983,2
29984,2
29985,5
29986,0
29987,2
29988,0
29989,2
29990,2
29991,0
29992,2
29993,0
29994,3
29995,2
29996,5
29997,2
29998,5
29999,2
30000,2
30001,2
30002,4
30003,0
30004,2
30005,2
30006,0
30007,0
30008,2
30009,5
30010,0
30011,0
30012,2
30013,2
30014,2
30015,5
30016,0
30017,2
30018,0
30019,0
30020,5
30021,2
30022,2
30023,5
30024,2
30025,0
30026,2
30027,2
30028,0
30029,2
30030,5
30031,0
30032,2
30033,0
30034,2
30035,5
30036,2
30037,5
30038,5
30039,5
30040,2
30041,5
30042,2
30043,0
30044,0
30045,5
30046,5
30047,2
30048,2
30049,0
30050,5
30051,2
30052,5
30053,2
30054,2
30055,0
30056,2
30057,5
30058,0
30059,0
30060,2
30061,2
30062,2
30063,2
30064,2
30065,0
30066,2
30067,2
30068,2
30069,2
30070,2
30071,5
30072,2
30073,0
30074,0
30075,2
30076,2
30077,5
30078,0
30079,2
30080,0
30081,0
30082,0
30083,2
30084,5
30085,5
30086,2
30087,2
30088,2
30089,2
30090,2
30091,2
30092,0
30093,2
30094,2
30095,0
30096,5
30097,0
30098,0
30099,2
30100,2
30101,0
30102,5
30103,2
30104,0
30105,5
30106,2
30107,0
30108,2
30109,5
30110,5
30111,0
30112,2
30113,0
30114,0
30115,2
30116,2
30117,5
30118,2
30119,2
30120,2
30121,2
30122,2
30123,2
30124,2
30125,0
30126,0
30127,0
30128,2
30129,2
30130,0
30131,0
30132,5
30133,2
30134,2
30135,0
30136,0
30137,5
30138,2
30139,0
30140,2
30141,0
30142,5
30143,5
30144,5
30145,2
30146,0
30147,0
30148,0
30149,2
30150,5
30151,2
30152,5
30153,0
30154,2
30155,2
30156,2
30157,0
30158,5
30159,2
30160,5
30161,5
30162,5
30163,0
30164,0
30165,0
30166,2
30167,2
30168,0
30169,2
30170,2
30171,0
30172,2
30173,2
30174,2
30175,0
30176,2
30177,5
30178,0
30179,2
30180,2
30181,5
30182,0
30183,2
30184,5
30185,5
30186,0
30187,2
30188,3
30189,0
30190,2
30191,2
30192,2
30193,2
30194,0
30195,2
30196,2
30197,2
30198,2
30199,0
30200,0
30201,2
30202,0
30203,0
30204,2
30205,0
30206,2
30207,2
30208,2
30209,2
30210,2
30211,2
30212,2
30213,2
30214,2
30215,0
30216,0
30217,2
30218,0
30219,2
30220,0
30221,2
30222,2
30223,0
30224,5
30225,5
30226,5
30227,5
30228,5
30229,2
30230,0
30231,2
30232,2
30233,2
30234,2
30235,2
30236,2
30237,0
30238,2
30239,2
30240,2
30241,0
30242,2
30243,2
30244,2
30245,2
30246,5
30247,5
30248,2
30249,2
30250,2
30251,2
30252,2
30253,2
30254,0
30255,5
30256,2
30257,2
30258,3
30259,2
30260,2
30261,0
30262,2
30263,0
30264,2
30265,2
30266,0
30267,2
30268,0
30269,2
30270,2
30271,5
30272,2
30273,2
30274,0
30275,5
30276,2
30277,2
30278,2
30279,2
30280,2
30281,2
30282,2
30283,2
30284,2
30285,0
30286,2
30287,5
30288,2
30289,0
30290,5
30291,0
30292,5
30293,5
30294,5
30295,2
30296,5
30297,0
30298,5
30299,0
30300,5
30301,0
30302,0
30303,0
30304,2
30305,0
30306,2
30307,5
30308,2
30309,0
30310,2
30311,5
30312,2
30313,0
30314,2
30315,2
30316,2
30317,2
30318,0
30319,5
30320,5
30321,2
30322,5
30323,5
30324,2
30325,0
30326,2
30327,2
30328,0
30329,2
30330,0
30331,5
30332,0
30333,2
30334,0
30335,2
30336,2
30337,5
30338,2
30339,2
30340,2
30341,0
30342,2
30343,0
30344,0
30345,5
30346,2
30347,0
30348,2
30349,2
30350,0
30351,0
30352,2
30353,0
30354,2
30355,5
30356,0
30357,2
30358,0
30359,0
30360,5
30361,2
30362,2
30363,2
30364,0
30365,0
30366,2
30367,5
30368,5
30369,0
30370,2
30371,2
30372,0
30373,5
30374,5
30375,0
30376,0
30377,0
30378,5
30379,5
30380,2
30381,5
30382,0
30383,0
30384,5
30385,5
30386,2
30387,2
30388,2
30389,0
30390,2
30391,5
30392,0
30393,2
30394,0
30395,5
30396,5
30397,0
30398,2
30399,2
30400,0
30401,2
30402,0
30403,2
30404,0
30405,2
30406,2
30407,5
30408,5
30409,0
30410,0
30411,2
30412,2
30413,2
30414,0
30415,2
30416,0
30417,0
30418,0
30419,2
30420,0
30421,2
30422,0
30423,2
30424,2
30425,2
30426,0
30427,2
30428,0
30429,5
30430,0
30431,2
30432,0
30433,5
30434,5
30435,0
30436,2
30437,0
30438,5
30439,2
30440,2
30441,2
30442,2
30443,2
30444,5
30445,2
30446,2
30447,2
30448,5
30449,2
30450,2
30451,5
30452,0
30453,2
30454,5
30455,2
30456,2
30457,5
30458,5
30459,0
30460,2
30461,5
30462,2
30463,2
30464,2
30465,2
30466,2
30467,2
30468,5
30469,0
30470,0
30471,0
30472,5
30473,5
30474,2
30475,2
30476,5
30477,2
30478,2
30479,2
30480,2
30481,2
30482,2
30483,5
30484,2
30485,2
30486,5
30487,0
30488,0
30489,5
30490,2
30491,2
30492,2
30493,0
30494,2
30495,0
30496,5
30497,5
30498,0
30499,2
30500,2
30501,2
30502,2
30503,5
30504,2
30505,0
30506,0
30507,2
30508,0
30509,2
30510,5
30511,0
30512,0
30513,5
30514,2
30515,2
30516,2
30517,0
30518,2
30519,2
30520,2
30521,0
30522,2
30523,0
30524,5
30525,2
30526,0
30527,2
30528,2
30529,5
30530,2
30531,5
30532,0
30533,0
30534,2
30535,2
30536,2
30537,5
30538,2
30539,2
30540,2
30541,5
30542,5
30543,5
30544,5
30545,2
30546,2
30547,0
30548,0
30549,5
30550,2
30551,5
30552,0
30553,5
30554,2
30555,0
30556,0
30557,5
30558,2
30559,5
30560,2
30561,2
30562,2
30563,5
30564,2
30565,2
30566,5
30567,5
30568,2
30569,2
30570,5
30571,0
30572,2
30573,5
30574,2
30575,0
30576,0
30577,5
30578,5
30579,0
30580,2
30581,2
30582,0
30583,5
30584,2
30585,5
30586,2
30587,2
30588,5
30589,2
30590,0
30591,2
30592,0
30593,0
30594,2
30595,0
30596,2
30597,5
30598,2
30599,2
30600,2
30601,2
30602,0
30603,5
30604,2
30605,0
30606,0
30607,0
30608,0
30609,2
30610,5
30611,5
30612,5
30613,5
30614,2
30615,5
30616,2
30617,5
30618,5
30619,0
30620,2
30621,0
30622,2
30623,2
30624,2
30625,2
30626,0
30627,0
30628,2
30629,3
30630,5
30631,2
30632,0
30633,0
30634,5
30635,0
30636,2
30637,2
30638,5
30639,2
30640,5
30641,5
30642,2
30643,2
30644,5
30645,2
30646,2
30647,2
30648,0
30649,0
30650,0
30651,2
30652,2
30653,5
30654,2
30655,2
30656,2
30657,0
30658,5
30659,2
30660,2
30661,2
30662,2
30663,5
30664,0
30665,5
30666,5
30667,0
30668,0
30669,5
30670,0
30671,0
30672,5
30673,2
30674,0
30675,2
30676,5
30677,5
30678,2
30679,0
30680,0
30681,2
30682,0
30683,2
30684,5
30685,0
30686,2
30687,2
30688,2
30689,2
30690,0
30691,2
30692,0
30693,0
30694,2
30695,2
30696,2
30697,0
30698,0
30699,5
30700,2
30701,5
30702,2
30703,2
30704,2
30705,5
30706,2
30707,5
30708,5
30709,2
30710,2
30711,2
30712,0
30713,2
30714,2
30715,0
30716,2
30717,2
30718,0
30719,2
30720,5
30721,2
30722,2
30723,2
30724,5
30725,2
30726,5
30727,2
30728,5
30729,2
30730,0
30731,2
30732,0
30733,2
30734,2
30735,0
30736,0
30737,2
30738,0
30739,2
30740,5
30741,2
30742,2
30743,0
30744,2
30745,0
30746,2
30747,2
30748,0
30749,0
30750,0
30751,5
30752,3
30753,2
30754,5
30755,2
30756,2
30757,2
30758,2
30759,0
30760,0
30761,2
30762,0
30763,5
30764,2
30765,5
30766,5
30767,2
30768,2
30769,5
30770,2
30771,0
30772,0
30773,2
30774,2
30775,2
30776,0
30777,5
30778,2
30779,5
30780,0
30781,2
30782,5
30783,0
30784,2
30785,0
30786,2
30787,5
30788,5
30789,0
30790,2
30791,2
30792,5
30793,5
30794,5
30795,2
30796,0
30797,2
30798,0
30799,2
30800,2
30801,2
30802,2
30803,2
30804,0
30805,0
30806,0
30807,2
30808,2
30809,5
30810,5
30811,5
30812,2
30813,2
30814,2
30815,2
30816,2
30817,0
30818,3
30819,5
30820,2
30821,5
30822,2
30823,2
30824,2
30825,2
30826,2
30827,2
30828,0
30829,0
30830,2
30831,0
30832,0
30833,2
30834,0
30835,2
30836,2
30837,2
30838,5
30839,0
30840,2
30841,2
30842,0
30843,2
30844,5
30845,5
30846,2
30847,2
30848,2
30849,0
30850,0
30851,2
30852,2
30853,2
30854,0
30855,0
30856,5
30857,0
30858,2
30859,2
30860,2
30861,2
30862,5
30863,2
30864,2
30865,2
30866,2
30867,0
30868,2
30869,5
30870,2
30871,5
30872,0
30873,2
30874,2
30875,2
30876,5
30877,2
30878,0
30879,2
30880,5
30881,2
30882,5
30883,2
30884,5
30885,2
30886,0
30887,2
30888,2
30889,0
30890,0
30891,2
30892,5
30893,2
30894,0
30895,0
30896,0
30897,2
30898,5
30899,2
30900,2
30901,2
30902,0
30903,5
30904,5
30905,5
30906,2
30907,0
30908,2
30909,5
30910,5
30911,5
30912,5
30913,0
30914,2
30915,2
30916,2
30917,2
30918,0
30919,2
30920,0
30921,0
30922,5
30923,2
30924,0
30925,2
30926,0
30927,0
30928,0
30929,0
30930,2
30931,2
30932,5
30933,2
30934,5
30935,2
30936,2
30937,5
30938,0
30939,2
30940,2
30941,2
30942,2
30943,2
30944,2
30945,2
30946,0
30947,2
30948,2
30949,0
30950,2
30951,0
30952,0
30953,5
30954,5
30955,2
30956,2
30957,0
30958,0
30959,5
30960,0
30961,2
30962,0
30963,0
30964,0
30965,5
30966,0
30967,5
30968,2
30969,2
30970,0
30971,5
30972,2
30973,5
30974,5
30975,0
30976,2
30977,5
30978,2
30979,0
30980,2
30981,0
30982,2
30983,5
30984,2
30985,0
30986,2
30987,2
30988,2
30989,5
30990,2
30991,0
30992,0
30993,5
30994,2
30995,0
30996,0
30997,2
30998,5
30999,0
31000,0
31001,0
31002,2
31003,0
31004,2
31005,2
31006,0
31007,2
31008,2
31009,2
31010,5
31011,0
31012,0
31013,0
31014,5
31015,0
31016,2
31017,2
31018,2
31019,0
31020,2
31021,2
31022,0
31023,2
31024,0
31025,2
31026,2
31027,2
31028,0
31029,0
31030,2
31031,2
31032,5
31033,0
31034,0
31035,2
31036,2
31037,2
31038,0
31039,0
31040,5
31041,5
31042,2
31043,5
31044,5
31045,2
31046,2
31047,5
31048,0
31049,0
31050,2
31051,2
31052,0
31053,2
31054,2
31055,0
31056,0
31057,5
31058,2
31059,5
31060,5
31061,0
31062,0
31063,2
31064,2
31065,0
31066,2
31067,0
31068,0
31069,0
31070,2
31071,2
31072,2
31073,5
31074,5
31075,0
31076,2
31077,0
31078,0
31079,0
31080,2
31081,0
31082,5
31083,2
31084,5
31085,0
31086,5
31087,2
31088,0
31089,5
31090,5
31091,0
31092,2
31093,5
31094,0
31095,5
31096,6
31097,0
31098,5
31099,0
31100,0
31101,0
31102,5
31103,5
31104,5
31105,0
31106,2
31107,5
31108,0
31109,5
31110,2
31111,2
31112,2
31113,5
31114,5
31115,2
31116,2
31117,2
31118,2
31119,0
31120,2
31121,0
31122,5
31123,5
31124,2
31125,0
31126,5
31127,2
31128,2
31129,0
31130,0
31131,2
31132,5
31133,2
31134,2
31135,0
31136,0
31137,2
31138,2
31139,0
31140,0
31141,0
31142,5
31143,2
31144,0
31145,2
31146,2
31147,5
31148,2
31149,0
31150,2
31151,2
31152,2
31153,2
31154,0
31155,2
31156,0
31157,2
31158,5
31159,2
31160,2
31161,2
31162,5
31163,2
31164,5
31165,2
31166,0
31167,2
31168,2
31169,0
31170,2
31171,2
31172,5
31173,5
31174,0
31175,2
31176,2
31177,0
31178,2
31179,5
31180,0
31181,0
31182,2
31183,5
31184,2
31185,2
31186,2
31187,5
31188,2
31189,2
31190,0
31191,2
31192,5
31193,0
31194,5
31195,0
31196,0
31197,2
31198,2
31199,2
31200,2
31201,2
31202,2
31203,5
31204,2
31205,2
31206,5
31207,0
31208,0
31209,0
31210,0
31211,2
31212,5
31213,2
31214,2
31215,0
31216,0
31217,5
31218,2
31219,0
31220,0
31221,2
31222,2
31223,2
31224,2
31225,0
31226,2
31227,0
31228,2
31229,2
31230,2
31231,2
31232,0
31233,2
31234,0
31235,0
31236,2
31237,2
31238,2
31239,2
31240,5
31241,5
31242,2
31243,2
31244,0
31245,5
31246,5
31247,0
31248,0
31249,2
31250,2
31251,2
31252,2
31253,0
31254,2
31255,0
31256,2
31257,0
31258,2
31259,2
31260,2
31261,5
31262,0
31263,5
31264,2
31265,2
31266,0
31267,5
31268,2
31269,5
31270,5
31271,0
31272,5
31273,2
31274,2
31275,2
31276,5
31277,5
31278,5
31279,5
31280,0
31281,2
31282,2
31283,2
31284,2
31285,0
31286,0
31287,2
31288,0
31289,0
31290,2
31291,0
31292,0
31293,2
31294,2
31295,2
31296,2
31297,2
31298,0
31299,2
31300,2
31301,2
31302,0
31303,2
31304,2
31305,2
31306,2
31307,2
31308,0
31309,2
31310,0
31311,2
31312,2
31313,0
31314,0
31315,5
31316,2
31317,2
31318,0
31319,0
31320,0
31321,0
31322,2
31323,2
31324,2
31325,0
31326,0
31327,0
31328,0
31329,5
31330,5
31331,0
31332,0
31333,2
31334,2
31335,2
31336,0
31337,2
31338,0
31339,2
31340,2
31341,5
31342,2
31343,0
31344,0
31345,2
31346,2
31347,5
31348,5
31349,0
31350,5
31351,2
31352,0
31353,2
31354,5
31355,5
31356,0
31357,2
31358,2
31359,2
31360,5
31361,0
31362,2
31363,2
31364,5
31365,5
31366,2
31367,2
31368,2
31369,5
31370,0
31371,0
31372,5
31373,5
31374,5
31375,2
31376,2
31377,5
31378,5
31379,2
31380,2
31381,2
31382,2
31383,5
31384,2
31385,2
31386,0
31387,5
31388,2
31389,2
31390,0
31391,0
31392,5
31393,2
31394,5
31395,2
31396,2
31397,2
31398,2
31399,0
31400,0
31401,5
31402,0
31403,2
31404,2
31405,0
31406,0
31407,2
31408,2
31409,0
31410,2
31411,5
31412,2
31413,5
31414,5
31415,5
31416,0
31417,5
31418,2
31419,2
31420,2
31421,0
31422,0
31423,0
31424,0
31425,2
31426,5
31427,0
31428,0
31429,0
31430,5
31431,2
31432,5
31433,2
31434,5
31435,5
31436,2
31437,2
31438,0
31439,2
31440,0
31441,0
31442,2
31443,0
31444,2
31445,0
31446,2
31447,0
31448,5
31449,5
31450,2
31451,5
31452,2
31453,2
31454,2
31455,0
31456,2
31457,2
31458,2
31459,5
31460,0
31461,5
31462,2
31463,2
31464,2
31465,0
31466,0
31467,2
31468,0
31469,0
31470,2
31471,2
31472,0
31473,2
31474,2
31475,2
31476,2
31477,5
31478,2
31479,2
31480,2
31481,0
31482,2
31483,0
31484,2
31485,0
31486,0
31487,0
31488,5
31489,0
31490,0
31491,0
31492,0
31493,2
31494,2
31495,2
31496,5
31497,0
31498,0
31499,2
31500,0
31501,5
31502,5
31503,0
31504,0
31505,0
31506,5
